Latitude,Longitude,Height
32.0508511576577,118.777488160544,0
32.0508691756757,118.777488160544,0
32.0508871936937,118.777488160544,0
32.0509052117117,118.777488160544,0
32.0509232297297,118.777488160544,0
32.0509412477477,118.777488160544,0
32.0509592657658,118.777488160544,0
32.0509772837838,118.777488160544,0
32.0509953018018,118.777488160544,0
32.0510133198198,118.777488160544,0
32.0510313378378,118.777488160544,0
32.0510493558559,118.777488160544,0
32.0510673738739,118.777488160544,0
32.0510853918919,118.777488160544,0
32.0493016081081,118.777509418438,0
32.0493196261261,118.777509418438,0
32.0493376441441,118.777509418438,0
32.0493556621622,118.777509418438,0
32.0493736801802,118.777509418438,0
32.0493916981982,118.777509418438,0
32.0494097162162,118.777509418438,0
32.0494277342342,118.777509418438,0
32.0494457522522,118.777509418438,0
32.0494637702703,118.777509418438,0
32.0494817882883,118.777509418438,0
32.0494998063063,118.777509418438,0
32.0495178243243,118.777509418438,0
32.0495358423423,118.777509418438,0
32.0495538603604,118.777509418438,0
32.0495718783784,118.777509418438,0
32.0495898963964,118.777509418438,0
32.0496079144144,118.777509418438,0
32.0496259324324,118.777509418438,0
32.0496439504504,118.777509418438,0
32.0496619684685,118.777509418438,0
32.0496799864865,118.777509418438,0
32.0496980045045,118.777509418438,0
32.0497160225225,118.777509418438,0
32.0497340405405,118.777509418438,0
32.0497520585586,118.777509418438,0
32.0497700765766,118.777509418438,0
32.0497880945946,118.777509418438,0
32.0498061126126,118.777509418438,0
32.0498241306306,118.777509418438,0
32.0498421486486,118.777509418438,0
32.0498601666667,118.777509418438,0
32.0498781846847,118.777509418438,0
32.0498962027027,118.777509418438,0
32.0499142207207,118.777509418438,0
32.0499322387387,118.777509418438,0
32.0499502567568,118.777509418438,0
32.0499682747748,118.777509418438,0
32.0499862927928,118.777509418438,0
32.0500043108108,118.777509418438,0
32.0500223288288,118.777509418438,15
32.0500403468468,118.777509418438,15
32.0500583648649,118.777509418438,15
32.0500763828829,118.777509418438,15
32.0500944009009,118.777509418438,15
32.0501124189189,118.777509418438,15
32.0501304369369,118.777509418438,15
32.050148454955,118.777509418438,0
32.050166472973,118.777509418438,0
32.050184490991,118.777509418438,0
32.050202509009,118.777509418438,0
32.050220527027,118.777509418438,0
32.050238545045,118.777509418438,0
32.0502565630631,118.777509418438,0
32.0502745810811,118.777509418438,0
32.0502925990991,118.777509418438,0
32.0503106171171,118.777509418438,0
32.0503286351351,118.777509418438,0
32.0503466531531,118.777509418438,0
32.0503646711712,118.777509418438,0
32.0503826891892,118.777509418438,0
32.0504007072072,118.777509418438,0
32.0504187252252,118.777509418438,0
32.0504367432432,118.777509418438,0
32.0504547612613,118.777509418438,0
32.0504727792793,118.777509418438,0
32.0504907972973,118.777509418438,0
32.0505088153153,118.777509418438,0
32.0505268333333,118.777509418438,0
32.0505448513513,118.777509418438,0
32.0505628693694,118.777509418438,0
32.0505808873874,118.777509418438,0
32.0505989054054,118.777509418438,0
32.0506169234234,118.777509418438,0
32.0506349414414,118.777509418438,0
32.0506529594595,118.777509418438,0
32.0506709774775,118.777509418438,0
32.0506889954955,118.777509418438,0
32.0507070135135,118.777509418438,0
32.0507250315315,118.777509418438,0
32.0507430495495,118.777509418438,0
32.0507610675676,118.777509418438,0
32.0507790855856,118.777509418438,0
32.0507971036036,118.777509418438,0
32.0508151216216,118.777509418438,0
32.0508331396396,118.777509418438,0
32.0508511576577,118.777509418438,0
32.0508691756757,118.777509418438,0
32.0508871936937,118.777509418438,0
32.0509052117117,118.777509418438,0
32.0509232297297,118.777509418438,0
32.0509412477477,118.777509418438,0
32.0509592657658,118.777509418438,0
32.0509772837838,118.777509418438,0
32.0509953018018,118.777509418438,0
32.0510133198198,118.777509418438,0
32.0510313378378,118.777509418438,0
32.0510493558559,118.777509418438,0
32.0510673738739,118.777509418438,0
32.0510853918919,118.777509418438,0
32.0493016081081,118.777530676331,0
32.0493196261261,118.777530676331,0
32.0493376441441,118.777530676331,0
32.0493556621622,118.777530676331,0
32.0493736801802,118.777530676331,0
32.0493916981982,118.777530676331,0
32.0494097162162,118.777530676331,0
32.0494277342342,118.777530676331,0
32.0494457522522,118.777530676331,0
32.0494637702703,118.777530676331,0
32.0494817882883,118.777530676331,0
32.0494998063063,118.777530676331,0
32.0495178243243,118.777530676331,0
32.0495358423423,118.777530676331,0
32.0495538603604,118.777530676331,0
32.0495718783784,118.777530676331,0
32.0495898963964,118.777530676331,0
32.0496079144144,118.777530676331,0
32.0496259324324,118.777530676331,0
32.0496439504504,118.777530676331,0
32.0496619684685,118.777530676331,0
32.0496799864865,118.777530676331,0
32.0496980045045,118.777530676331,0
32.0497160225225,118.777530676331,0
32.0497340405405,118.777530676331,0
32.0497520585586,118.777530676331,0
32.0497700765766,118.777530676331,0
32.0497880945946,118.777530676331,0
32.0498061126126,118.777530676331,0
32.0498241306306,118.777530676331,0
32.0498421486486,118.777530676331,0
32.0498601666667,118.777530676331,0
32.0498781846847,118.777530676331,0
32.0498962027027,118.777530676331,0
32.0499142207207,118.777530676331,0
32.0499322387387,118.777530676331,0
32.0499502567568,118.777530676331,0
32.0499682747748,118.777530676331,0
32.0499862927928,118.777530676331,0
32.0500043108108,118.777530676331,0
32.0500223288288,118.777530676331,15
32.0500403468468,118.777530676331,15
32.0500583648649,118.777530676331,15
32.0500763828829,118.777530676331,15
32.0500944009009,118.777530676331,15
32.0501124189189,118.777530676331,15
32.0501304369369,118.777530676331,0
32.050148454955,118.777530676331,0
32.050166472973,118.777530676331,0
32.050184490991,118.777530676331,0
32.050202509009,118.777530676331,0
32.050220527027,118.777530676331,0
32.050238545045,118.777530676331,0
32.0502565630631,118.777530676331,0
32.0502745810811,118.777530676331,0
32.0502925990991,118.777530676331,0
32.0503106171171,118.777530676331,0
32.0503286351351,118.777530676331,0
32.0503466531531,118.777530676331,0
32.0503646711712,118.777530676331,0
32.0503826891892,118.777530676331,0
32.0504007072072,118.777530676331,0
32.0504187252252,118.777530676331,0
32.0504367432432,118.777530676331,0
32.0504547612613,118.777530676331,0
32.0504727792793,118.777530676331,0
32.0504907972973,118.777530676331,0
32.0505088153153,118.777530676331,0
32.0505268333333,118.777530676331,0
32.0505448513513,118.777530676331,0
32.0505628693694,118.777530676331,0
32.0505808873874,118.777530676331,0
32.0505989054054,118.777530676331,0
32.0506169234234,118.777530676331,0
32.0506349414414,118.777530676331,0
32.0506529594595,118.777530676331,0
32.0506709774775,118.777530676331,0
32.0506889954955,118.777530676331,0
32.0507070135135,118.777530676331,0
32.0507250315315,118.777530676331,0
32.0507430495495,118.777530676331,0
32.0507610675676,118.777530676331,0
32.0507790855856,118.777530676331,0
32.0507971036036,118.777530676331,0
32.0508151216216,118.777530676331,0
32.0508331396396,118.777530676331,0
32.0508511576577,118.777530676331,0
32.0508691756757,118.777530676331,0
32.0508871936937,118.777530676331,0
32.0509052117117,118.777530676331,0
32.0509232297297,118.777530676331,0
32.0509412477477,118.777530676331,0
32.0509592657658,118.777530676331,0
32.0509772837838,118.777530676331,0
32.0509953018018,118.777530676331,0
32.0510133198198,118.777530676331,0
32.0510313378378,118.777530676331,0
32.0510493558559,118.777530676331,0
32.0510673738739,118.777530676331,0
32.0510853918919,118.777530676331,0
32.0493016081081,118.777551934225,0
32.0493196261261,118.777551934225,0
32.0493376441441,118.777551934225,0
32.0493556621622,118.777551934225,0
32.0493736801802,118.777551934225,0
32.0493916981982,118.777551934225,0
32.0494097162162,118.777551934225,0
32.0494277342342,118.777551934225,0
32.0494457522522,118.777551934225,0
32.0494637702703,118.777551934225,0
32.0494817882883,118.777551934225,0
32.0494998063063,118.777551934225,0
32.0495178243243,118.777551934225,0
32.0495358423423,118.777551934225,0
32.0495538603604,118.777551934225,0
32.0495718783784,118.777551934225,0
32.0495898963964,118.777551934225,0
32.0496079144144,118.777551934225,0
32.0496259324324,118.777551934225,0
32.0496439504504,118.777551934225,0
32.0496619684685,118.777551934225,0
32.0496799864865,118.777551934225,0
32.0496980045045,118.777551934225,0
32.0497160225225,118.777551934225,0
32.0497340405405,118.777551934225,0
32.0497520585586,118.777551934225,0
32.0497700765766,118.777551934225,0
32.0497880945946,118.777551934225,0
32.0498061126126,118.777551934225,0
32.0498241306306,118.777551934225,0
32.0498421486486,118.777551934225,0
32.0498601666667,118.777551934225,0
32.0498781846847,118.777551934225,0
32.0498962027027,118.777551934225,0
32.0499142207207,118.777551934225,0
32.0499322387387,118.777551934225,0
32.0499502567568,118.777551934225,0
32.0499682747748,118.777551934225,0
32.0499862927928,118.777551934225,0
32.0500043108108,118.777551934225,0
32.0500223288288,118.777551934225,15
32.0500403468468,118.777551934225,15
32.0500583648649,118.777551934225,15
32.0500763828829,118.777551934225,15
32.0500944009009,118.777551934225,15
32.0501124189189,118.777551934225,15
32.0501304369369,118.777551934225,0
32.050148454955,118.777551934225,0
32.050166472973,118.777551934225,0
32.050184490991,118.777551934225,0
32.050202509009,118.777551934225,0
32.050220527027,118.777551934225,0
32.050238545045,118.777551934225,0
32.0502565630631,118.777551934225,0
32.0502745810811,118.777551934225,0
32.0502925990991,118.777551934225,0
32.0503106171171,118.777551934225,0
32.0503286351351,118.777551934225,0
32.0503466531531,118.777551934225,0
32.0503646711712,118.777551934225,0
32.0503826891892,118.777551934225,0
32.0504007072072,118.777551934225,0
32.0504187252252,118.777551934225,0
32.0504367432432,118.777551934225,0
32.0504547612613,118.777551934225,0
32.0504727792793,118.777551934225,0
32.0504907972973,118.777551934225,0
32.0505088153153,118.777551934225,0
32.0505268333333,118.777551934225,0
32.0505448513513,118.777551934225,0
32.0505628693694,118.777551934225,0
32.0505808873874,118.777551934225,0
32.0505989054054,118.777551934225,0
32.0506169234234,118.777551934225,0
32.0506349414414,118.777551934225,0
32.0506529594595,118.777551934225,0
32.0506709774775,118.777551934225,0
32.0506889954955,118.777551934225,0
32.0507070135135,118.777551934225,0
32.0507250315315,118.777551934225,0
32.0507430495495,118.777551934225,0
32.0507610675676,118.777551934225,0
32.0507790855856,118.777551934225,0
32.0507971036036,118.777551934225,0
32.0508151216216,118.777551934225,0
32.0508331396396,118.777551934225,0
32.0508511576577,118.777551934225,0
32.0508691756757,118.777551934225,0
32.0508871936937,118.777551934225,0
32.0509052117117,118.777551934225,0
32.0509232297297,118.777551934225,0
32.0509412477477,118.777551934225,0
32.0509592657658,118.777551934225,0
32.0509772837838,118.777551934225,0
32.0509953018018,118.777551934225,0
32.0510133198198,118.777551934225,0
32.0510313378378,118.777551934225,0
32.0510493558559,118.777551934225,0
32.0510673738739,118.777551934225,0
32.0510853918919,118.777551934225,0
32.0493016081081,118.777573192118,0
32.0493196261261,118.777573192118,0
32.0493376441441,118.777573192118,0
32.0493556621622,118.777573192118,0
32.0493736801802,118.777573192118,0
32.0493916981982,118.777573192118,0
32.0494097162162,118.777573192118,0
32.0494277342342,118.777573192118,0
32.0494457522522,118.777573192118,0
32.0494637702703,118.777573192118,0
32.0494817882883,118.777573192118,0
32.0494998063063,118.777573192118,0
32.0495178243243,118.777573192118,0
32.0495358423423,118.777573192118,0
32.0495538603604,118.777573192118,0
32.0495718783784,118.777573192118,0
32.0495898963964,118.777573192118,0
32.0496079144144,118.777573192118,0
32.0496259324324,118.777573192118,0
32.0496439504504,118.777573192118,0
32.0496619684685,118.777573192118,0
32.0496799864865,118.777573192118,0
32.0496980045045,118.777573192118,0
32.0497160225225,118.777573192118,0
32.0497340405405,118.777573192118,0
32.0497520585586,118.777573192118,0
32.0497700765766,118.777573192118,0
32.0497880945946,118.777573192118,0
32.0498061126126,118.777573192118,0
32.0498241306306,118.777573192118,0
32.0498421486486,118.777573192118,0
32.0498601666667,118.777573192118,0
32.0498781846847,118.777573192118,0
32.0498962027027,118.777573192118,0
32.0499142207207,118.777573192118,0
32.0499322387387,118.777573192118,0
32.0499502567568,118.777573192118,0
32.0499682747748,118.777573192118,0
32.0499862927928,118.777573192118,0
32.0500043108108,118.777573192118,0
32.0500223288288,118.777573192118,15
32.0500403468468,118.777573192118,15
32.0500583648649,118.777573192118,15
32.0500763828829,118.777573192118,15
32.0500944009009,118.777573192118,15
32.0501124189189,118.777573192118,15
32.0501304369369,118.777573192118,0
32.050148454955,118.777573192118,0
32.050166472973,118.777573192118,0
32.050184490991,118.777573192118,0
32.050202509009,118.777573192118,0
32.050220527027,118.777573192118,0
32.050238545045,118.777573192118,0
32.0502565630631,118.777573192118,0
32.0502745810811,118.777573192118,0
32.0502925990991,118.777573192118,0
32.0503106171171,118.777573192118,0
32.0503286351351,118.777573192118,0
32.0503466531531,118.777573192118,0
32.0503646711712,118.777573192118,0
32.0503826891892,118.777573192118,0
32.0504007072072,118.777573192118,0
32.0504187252252,118.777573192118,0
32.0504367432432,118.777573192118,0
32.0504547612613,118.777573192118,0
32.0504727792793,118.777573192118,0
32.0504907972973,118.777573192118,0
32.0505088153153,118.777573192118,0
32.0505268333333,118.777573192118,0
32.0505448513513,118.777573192118,0
32.0505628693694,118.777573192118,0
32.0505808873874,118.777573192118,0
32.0505989054054,118.777573192118,0
32.0506169234234,118.777573192118,0
32.0506349414414,118.777573192118,0
32.0506529594595,118.777573192118,0
32.0506709774775,118.777573192118,0
